"latnum","longnum","start","end","severity","cause","flood"
24.02141667,89.6263,NA,NA,NA,NA,"All Households"
24.023,89.62658333,NA,NA,NA,NA,"All Households"
24.031,89.0739,NA,NA,NA,NA,"All Households"
24.031,89.0739,NA,NA,NA,NA,"All Households"
24.02905,89.07483333,NA,NA,NA,NA,"All Households"
24.03028333,89.07505,NA,NA,NA,NA,"All Households"
24.02633333,89.0671,NA,NA,NA,NA,"All Households"
24.03296667,89.07411667,NA,NA,NA,NA,"All Households"
24.0304,89.0778,NA,NA,NA,NA,"All Households"
24.03031667,89.07993333,NA,NA,NA,NA,"All Households"
24.05816667,89.20448333,NA,NA,NA,NA,"All Households"
24.05666667,89.2003,NA,NA,NA,NA,"All Households"
24.05571667,89.2055,NA,NA,NA,NA,"All Households"
24.05583333,89.20025,NA,NA,NA,NA,"All Households"
23.90991667,89.4268,NA,NA,NA,NA,"All Households"
23.91155,89.42571667,NA,NA,NA,NA,"All Households"
23.9123,89.42693333,NA,NA,NA,NA,"All Households"
23.91106667,89.42508333,NA,NA,NA,NA,"All Households"
23.91291667,89.42615,NA,NA,NA,NA,"All Households"
23.91351667,89.42655,NA,NA,NA,NA,"All Households"
23.90883333,89.41721667,NA,NA,NA,NA,"All Households"
23.91335,89.42515,NA,NA,NA,NA,"All Households"
23.90733333,89.41733333,NA,NA,NA,NA,"All Households"
26.13688333,88.68181667,NA,NA,NA,NA,"All Households"
26.13698333,88.68161667,NA,NA,NA,NA,"All Households"
26.13625,88.68358333,NA,NA,NA,NA,"All Households"
26.13361667,88.6801,NA,NA,NA,NA,"All Households"
26.12583333,88.67956667,NA,NA,NA,NA,"All Households"
26.13706667,88.67928333,NA,NA,NA,NA,"All Households"
26.13691667,88.68383333,NA,NA,NA,NA,"All Households"
22.45843333,90.58783333,NA,NA,NA,NA,"All Households"
22.45843333,90.58783333,NA,NA,NA,NA,"All Households"
22.4566,90.58355,NA,NA,NA,NA,"All Households"
22.45298333,90.58508333,NA,NA,NA,NA,"All Households"
22.45606667,90.5803,NA,NA,NA,NA,"All Households"
22.01793333,90.46098333,NA,NA,NA,NA,"All Households"
22.00816667,90.45081667,NA,NA,NA,NA,"All Households"
22.01341667,90.46336667,NA,NA,NA,NA,"All Households"
22.01723333,90.46566667,NA,NA,NA,NA,"All Households"
22.01196667,90.45308333,NA,NA,NA,NA,"All Households"
22.01241667,90.45613333,NA,NA,NA,NA,"All Households"
22.0122,90.45403333,NA,NA,NA,NA,"All Households"
22.01355,90.45373333,NA,NA,NA,NA,"All Households"
22.01201667,90.44778333,NA,NA,NA,NA,"All Households"
22.01331667,90.44426667,NA,NA,NA,NA,"All Households"
22.42163333,90.24793333,NA,NA,NA,NA,"All Households"
22.42033333,90.24453333,NA,NA,NA,NA,"All Households"
22.41898333,90.24413333,NA,NA,NA,NA,"All Households"
22.42585,90.24828333,NA,NA,NA,NA,"All Households"
22.41703333,90.23395,NA,NA,NA,NA,"All Households"
22.42426667,90.24755,NA,NA,NA,NA,"All Households"
22.42041667,90.24835,NA,NA,NA,NA,"All Households"
22.4767,90.07441667,NA,NA,NA,NA,"All Households"
22.4769,90.07198333,NA,NA,NA,NA,"All Households"
22.4776,90.08233333,NA,NA,NA,NA,"All Households"
22.47846667,90.07795,NA,NA,NA,NA,"All Households"
22.47736667,90.06995,NA,NA,NA,NA,"All Households"
22.48241667,90.06945,NA,NA,NA,NA,"All Households"
22.476,90.06686667,NA,NA,NA,NA,"All Households"
22.48018333,90.07291667,NA,NA,NA,NA,"All Households"
22.47953333,90.077,NA,NA,NA,NA,"All Households"
22.25565,89.96628333,NA,NA,NA,NA,"All Households"
22.25543333,89.97031667,NA,NA,NA,NA,"All Households"
22.25666667,89.95855,NA,NA,NA,NA,"All Households"
22.25485,89.96951667,NA,NA,NA,NA,"All Households"
22.25358333,89.95258333,NA,NA,NA,NA,"All Households"
22.2552,89.95721667,NA,NA,NA,NA,"All Households"
22.63703333,89.97656667,NA,NA,NA,NA,"All Households"
22.63723333,89.97983333,NA,NA,NA,NA,"All Households"
22.63731667,89.97906667,NA,NA,NA,NA,"All Households"
22.634,89.98363333,NA,NA,NA,NA,"All Households"
22.63961667,89.97876667,NA,NA,NA,NA,"All Households"
22.63578333,89.98463333,NA,NA,NA,NA,"All Households"
24.27831667,88.81783333,NA,NA,NA,NA,"All Households"
24.27961667,88.81721667,NA,NA,NA,NA,"All Households"
24.27683333,88.83315,NA,NA,NA,NA,"All Households"
24.27558333,88.81748333,NA,NA,NA,NA,"All Households"
24.28063333,88.81743333,NA,NA,NA,NA,"All Households"
24.27686667,88.82006667,NA,NA,NA,NA,"All Households"
24.27636667,88.82091667,NA,NA,NA,NA,"All Households"
24.50583333,88.36686667,NA,NA,NA,NA,"All Households"
24.50875,88.37105,NA,NA,NA,NA,"All Households"
24.50558333,88.37223333,NA,NA,NA,NA,"All Households"
24.50776667,88.37156667,NA,NA,NA,NA,"All Households"
24.50741667,88.37111667,NA,NA,NA,NA,"All Households"
24.507,88.37181667,NA,NA,NA,NA,"All Households"
24.50526667,88.37245,NA,NA,NA,NA,"All Households"
24.507,88.37185,NA,NA,NA,NA,"All Households"
24.50503333,88.37238333,NA,NA,NA,NA,"All Households"
24.6845,88.60063333,NA,NA,NA,NA,"All Households"
24.6862,88.60896667,NA,NA,NA,NA,"All Households"
24.68475,88.60951667,NA,NA,NA,NA,"All Households"
24.68408333,88.60956667,NA,NA,NA,NA,"All Households"
24.68435,88.6089,NA,NA,NA,NA,"All Households"
24.68395,88.61183333,NA,NA,NA,NA,"All Households"
23.8721,89.38068333,NA,NA,NA,NA,"All Households"
23.87351667,89.38221667,NA,NA,NA,NA,"All Households"
23.87526667,89.37966667,NA,NA,NA,NA,"All Households"
23.8753,89.37855,NA,NA,NA,NA,"All Households"
23.8748,89.3769,NA,NA,NA,NA,"All Households"
23.68788333,89.4291,NA,NA,NA,NA,"All Households"
23.68635,89.42951667,NA,NA,NA,NA,"All Households"
23.68391667,89.40068333,NA,NA,NA,NA,"All Households"
23.68708333,89.42966667,NA,NA,NA,NA,"All Households"
23.6918,89.42883333,NA,NA,NA,NA,"All Households"
23.28395,92.1567,NA,NA,NA,NA,"All Households"
23.28333333,92.15595,NA,NA,NA,NA,"All Households"
23.2725,92.1341,NA,NA,NA,NA,"All Households"
23.27516667,92.13426667,NA,NA,NA,NA,"All Households"
23.28118333,92.15461667,NA,NA,NA,NA,"All Households"
23.28366667,92.15043333,NA,NA,NA,NA,"All Households"
23.28366667,92.15043333,NA,NA,NA,NA,"All Households"
23.28148333,92.14983333,NA,NA,NA,NA,"All Households"
25.67126667,89.10765,NA,NA,NA,NA,"All Households"
25.67273333,89.10836667,NA,NA,NA,NA,"All Households"
25.67326667,89.10715,NA,NA,NA,NA,"All Households"
25.67468333,89.10706667,NA,NA,NA,NA,"All Households"
25.67513333,89.10733333,NA,NA,NA,NA,"All Households"
25.66705,89.10043333,NA,NA,NA,NA,"All Households"
25.67133333,89.10055,NA,NA,NA,NA,"All Households"
25.67486667,89.10958333,NA,NA,NA,NA,"All Households"
25.67661667,89.1091,NA,NA,NA,NA,"All Households"
25.67283333,89.10053333,NA,NA,NA,NA,"All Households"
25.67615,89.1102,NA,NA,NA,NA,"All Households"
25.7686,89.33975,NA,NA,NA,NA,"All Households"
25.76798333,89.34213333,NA,NA,NA,NA,"All Households"
25.7701,89.33748333,NA,NA,NA,NA,"All Households"
25.768,89.33906667,NA,NA,NA,NA,"All Households"
25.76318333,89.34245,NA,NA,NA,NA,"All Households"
25.76176667,89.33625,NA,NA,NA,NA,"All Households"
25.76346667,89.3378,NA,NA,NA,NA,"All Households"
25.57183333,89.31675,NA,NA,NA,NA,"All Households"
25.57485,89.30901667,NA,NA,NA,NA,"All Households"
25.57503333,89.31625,NA,NA,NA,NA,"All Households"
25.57648333,89.31726667,NA,NA,NA,NA,"All Households"
25.5787,89.31541667,NA,NA,NA,NA,"All Households"
25.69033333,89.43406667,NA,NA,NA,NA,"All Households"
25.69835,89.44545,NA,NA,NA,NA,"All Households"
25.702,89.44493333,NA,NA,NA,NA,"All Households"
25.70126667,89.44621667,NA,NA,NA,NA,"All Households"
25.70225,89.44741667,NA,NA,NA,NA,"All Households"
25.70361667,89.44413333,NA,NA,NA,NA,"All Households"
25.7036,89.4434,NA,NA,NA,NA,"All Households"
25.45871667,89.20165,NA,NA,NA,NA,"All Households"
25.45636667,89.20315,NA,NA,NA,NA,"All Households"
25.45668333,89.2001,NA,NA,NA,NA,"All Households"
23.18866667,90.58396667,NA,NA,NA,NA,"All Households"
23.1865,90.58338333,NA,NA,NA,NA,"All Households"
23.19048333,90.58338333,NA,NA,NA,NA,"All Households"
23.18845,90.5859,NA,NA,NA,NA,"All Households"
23.18808333,90.58741667,NA,NA,NA,NA,"All Households"
23.18926667,90.58553333,NA,NA,NA,NA,"All Households"
23.19093333,90.58291667,NA,NA,NA,NA,"All Households"
23.19161667,90.5811,NA,NA,NA,NA,"All Households"
23.1875,90.56748333,NA,NA,NA,NA,"All Households"
23.18956667,90.58073333,NA,NA,NA,NA,"All Households"
23.18735,90.58255,NA,NA,NA,NA,"All Households"
23.18626667,90.58376667,NA,NA,NA,NA,"All Households"
23.2365,90.58281667,NA,NA,NA,NA,"All Households"
23.1109,90.50676667,NA,NA,NA,NA,"All Households"
23.10616667,90.5004,NA,NA,NA,NA,"All Households"
23.105,90.50035,NA,NA,NA,NA,"All Households"
23.11035,90.50593333,NA,NA,NA,NA,"All Households"
23.1065,90.50036667,NA,NA,NA,NA,"All Households"
23.10831667,90.50963333,NA,NA,NA,NA,"All Households"
23.27633333,90.30275,NA,NA,NA,NA,"All Households"
23.28216667,90.30098333,NA,NA,NA,NA,"All Households"
23.2815,90.30201667,NA,NA,NA,NA,"All Households"
23.2802,90.30311667,NA,NA,NA,NA,"All Households"
23.2786,90.3047,NA,NA,NA,NA,"All Households"
23.27783333,90.30491667,NA,NA,NA,NA,"All Households"
23.27745,90.3037,NA,NA,NA,NA,"All Households"
22.90633333,88.91741667,NA,NA,NA,NA,"All Households"
22.91223333,88.92791667,NA,NA,NA,NA,"All Households"
22.91255,88.92631667,NA,NA,NA,NA,"All Households"
22.50028333,89.08955,NA,NA,NA,NA,"All Households"
22.49856667,89.08635,NA,NA,NA,NA,"All Households"
22.49906667,89.04381667,NA,NA,NA,NA,"All Households"
22.50105,89.09561667,NA,NA,NA,NA,"All Households"
22.49923333,89.09653333,NA,NA,NA,NA,"All Households"
22.5005,89.08378333,NA,NA,NA,NA,"All Households"
22.5007,89.09038333,NA,NA,NA,NA,"All Households"
22.50125,89.09066667,NA,NA,NA,NA,"All Households"
22.5001,89.08921667,NA,NA,NA,NA,"All Households"
22.50008333,89.08881667,NA,NA,NA,NA,"All Households"
22.49991667,89.08773333,NA,NA,NA,NA,"All Households"
22.2489,89.06603333,NA,NA,NA,NA,"All Households"
22.2482,89.04876667,NA,NA,NA,NA,"All Households"
22.24761667,89.04791667,NA,NA,NA,NA,"All Households"
22.24856667,89.05056667,NA,NA,NA,NA,"All Households"
22.24753333,89.04606667,NA,NA,NA,NA,"All Households"
22.24821667,89.04361667,NA,NA,NA,NA,"All Households"
22.24851667,89.04508333,NA,NA,NA,NA,"All Households"
22.24881667,89.0447,NA,NA,NA,NA,"All Households"
22.24873333,89.05303333,NA,NA,NA,NA,"All Households"
22.2489,89.05055,NA,NA,NA,NA,"All Households"
22.25126667,89.05923333,NA,NA,NA,NA,"All Households"
22.24918333,89.042,NA,NA,NA,NA,"All Households"
24.17226667,89.75903333,NA,NA,NA,NA,"All Households"
24.1695,89.75026667,NA,NA,NA,NA,"All Households"
24.16766667,89.75045,NA,NA,NA,NA,"All Households"
24.17245,89.75735,NA,NA,NA,NA,"All Households"
24.16883333,89.7504,NA,NA,NA,NA,"All Households"
24.1653,89.75061667,NA,NA,NA,NA,"All Households"
24.18058333,89.75225,NA,NA,NA,NA,"All Households"
24.16883333,89.76031667,NA,NA,NA,NA,"All Households"
24.16891667,89.75951667,NA,NA,NA,NA,"All Households"
24.1793,89.75228333,NA,NA,NA,NA,"All Households"
24.49768333,89.57685,NA,NA,NA,NA,"All Households"
24.49945,89.57711667,NA,NA,NA,NA,"All Households"
24.49558333,89.57635,NA,NA,NA,NA,"All Households"
24.49543333,89.5784,NA,NA,NA,NA,"All Households"
24.50046667,89.57795,NA,NA,NA,NA,"All Households"
24.49981667,89.57755,NA,NA,NA,NA,"All Households"
24.15516667,89.56691667,NA,NA,NA,NA,"All Households"
24.1597,89.56871667,NA,NA,NA,NA,"All Households"
24.15566667,89.56676667,NA,NA,NA,NA,"All Households"
24.15966667,89.56873333,NA,NA,NA,NA,"All Households"
24.1594,89.56828333,NA,NA,NA,NA,"All Households"
24.15943333,89.56858333,NA,NA,NA,NA,"All Households"
24.15806667,89.57043333,NA,NA,NA,NA,"All Households"
24.15783333,89.57041667,NA,NA,NA,NA,"All Households"
24.41396667,89.34801667,NA,NA,NA,NA,"All Households"
24.4121,89.34506667,NA,NA,NA,NA,"All Households"
24.40633333,89.33401667,NA,NA,NA,NA,"All Households"
24.40666667,89.33378333,NA,NA,NA,NA,"All Households"
24.41093333,89.34153333,NA,NA,NA,NA,"All Households"
24.41285,89.3468,NA,NA,NA,NA,"All Households"
24.41256667,89.34255,NA,NA,NA,NA,"All Households"
24.41293333,89.34481667,NA,NA,NA,NA,"All Households"
25.14455,90.00741667,NA,NA,NA,NA,"All Households"
25.14461667,90.00796667,NA,NA,NA,NA,"All Households"
25.1436,90.00746667,NA,NA,NA,NA,"All Households"
25.0672,90.08663333,NA,NA,NA,NA,"All Households"
25.06733333,90.08353333,NA,NA,NA,NA,"All Households"
25.06745,90.08403333,NA,NA,NA,NA,"All Households"
25.06766667,90.08345,NA,NA,NA,NA,"All Households"
25.06665,90.07956667,NA,NA,NA,NA,"All Households"
25.0685,90.08376667,NA,NA,NA,NA,"All Households"
25.06606667,90.08011667,NA,NA,NA,NA,"All Households"
25.06926667,90.08706667,NA,NA,NA,NA,"All Households"
24.97565,90.07895,NA,NA,NA,NA,"All Households"
24.97681667,90.08221667,NA,NA,NA,NA,"All Households"
24.97266667,90.0676,NA,NA,NA,NA,"All Households"
24.97778333,90.08551667,NA,NA,NA,NA,"All Households"
24.96983333,90.0853,NA,NA,NA,NA,"All Households"
24.97803333,90.08068333,NA,NA,NA,NA,"All Households"
24.97793333,90.08155,NA,NA,NA,NA,"All Households"
24.97873333,90.07955,NA,NA,NA,NA,"All Households"
24.98041667,90.08048333,NA,NA,NA,NA,"All Households"
25.01916667,90.03361667,NA,NA,NA,NA,"All Households"
25.02021667,90.04101667,NA,NA,NA,NA,"All Households"
25.01973333,90.04133333,NA,NA,NA,NA,"All Households"
25.01941667,90.03598333,NA,NA,NA,NA,"All Households"
25.02041667,90.04,NA,NA,NA,NA,"All Households"
25.02116667,90.03913333,NA,NA,NA,NA,"All Households"
25.1624,89.9138,NA,NA,NA,NA,"All Households"
25.16073333,89.91233333,NA,NA,NA,NA,"All Households"
25.15945,89.91301667,NA,NA,NA,NA,"All Households"
25.1607,89.9097,NA,NA,NA,NA,"All Households"
25.16138333,89.90953333,NA,NA,NA,NA,"All Households"
25.16408333,89.91166667,NA,NA,NA,NA,"All Households"
25.171,89.90055,NA,NA,NA,NA,"All Households"
25.16276667,89.9109,NA,NA,NA,NA,"All Households"
25.1619,89.91,NA,NA,NA,NA,"All Households"
24.84096667,91.58078333,NA,NA,NA,NA,"All Households"
24.83835,91.5833,NA,NA,NA,NA,"All Households"
24.84458333,91.57753333,NA,NA,NA,NA,"All Households"
24.8459,91.5747,NA,NA,NA,NA,"All Households"
24.84763333,91.57046667,NA,NA,NA,NA,"All Households"
24.84708333,91.5726,NA,NA,NA,NA,"All Households"
24.9163,91.66036667,NA,NA,NA,NA,"All Households"
24.91543333,91.65961667,NA,NA,NA,NA,"All Households"
24.91548333,91.65911667,NA,NA,NA,NA,"All Households"
24.91561667,91.65846667,NA,NA,NA,NA,"All Households"
24.91521667,91.65618333,NA,NA,NA,NA,"All Households"
24.91521667,91.65618333,NA,NA,NA,NA,"All Households"
24.91698333,91.65815,NA,NA,NA,NA,"All Households"
24.91758333,91.6598,NA,NA,NA,NA,"All Households"
24.91876667,91.66105,NA,NA,NA,NA,"All Households"
24.83896667,91.23773333,NA,NA,NA,NA,"All Households"
24.83683333,91.23358333,NA,NA,NA,NA,"All Households"
24.83815,91.23845,NA,NA,NA,NA,"All Households"
24.83803333,91.23825,NA,NA,NA,NA,"All Households"
24.84216667,91.2337,NA,NA,NA,NA,"All Households"
24.8379,91.2389,NA,NA,NA,NA,"All Households"
24.83786667,91.2388,NA,NA,NA,NA,"All Households"
24.83731667,91.23855,NA,NA,NA,NA,"All Households"
24.85133333,91.2172,NA,NA,NA,NA,"All Households"
24.83716667,91.23831667,NA,NA,NA,NA,"All Households"
24.92926667,90.964,NA,NA,NA,NA,"All Households"
24.93001667,90.964,NA,NA,NA,NA,"All Households"
24.9273,90.96348333,NA,NA,NA,NA,"All Households"
24.93136667,90.96276667,NA,NA,NA,NA,"All Households"
24.93151667,90.96223333,NA,NA,NA,NA,"All Households"
25.11828333,91.61576667,NA,NA,NA,NA,"All Households"
25.12021667,91.61535,NA,NA,NA,NA,"All Households"
25.1197,91.61513333,NA,NA,NA,NA,"All Households"
25.11866667,91.61481667,NA,NA,NA,NA,"All Households"
25.11828333,91.61471667,NA,NA,NA,NA,"All Households"
25.11728333,91.61493333,NA,NA,NA,NA,"All Households"
25.11771667,91.61546667,NA,NA,NA,NA,"All Households"
25.11798333,91.6158,NA,NA,NA,NA,"All Households"
25.03341667,91.1448,NA,NA,NA,NA,"All Households"
25.03285,91.1437,NA,NA,NA,NA,"All Households"
25.0328,91.1438,NA,NA,NA,NA,"All Households"
25.03296667,91.14431667,NA,NA,NA,NA,"All Households"
25.03313333,91.14438333,NA,NA,NA,NA,"All Households"
25.03205,91.1426,NA,NA,NA,NA,"All Households"
25.03191667,91.14246667,NA,NA,NA,NA,"All Households"
25.03176667,91.14258333,NA,NA,NA,NA,"All Households"
25.02875,91.1406,NA,NA,NA,NA,"All Households"
25.0307,91.14065,NA,NA,NA,NA,"All Households"
25.02903333,91.13763333,NA,NA,NA,NA,"All Households"
24.6957,91.31918333,NA,NA,NA,NA,"All Households"
24.69471667,91.31693333,NA,NA,NA,NA,"All Households"
24.69693333,91.31718333,NA,NA,NA,NA,"All Households"
24.6915,91.3167,NA,NA,NA,NA,"All Households"
24.69711667,91.31733333,NA,NA,NA,NA,"All Households"
24.69673333,91.31741667,NA,NA,NA,NA,"All Households"
24.69766667,91.3174,NA,NA,NA,NA,"All Households"
24.74748333,91.31735,NA,NA,NA,NA,"All Households"
24.74748333,91.31735,NA,NA,NA,NA,"All Households"
24.6991,91.31801667,NA,NA,NA,NA,"All Households"
24.6991,91.31801667,NA,NA,NA,NA,"All Households"
25.10138333,91.43015,NA,NA,NA,NA,"All Households"
25.10021667,91.43915,NA,NA,NA,NA,"All Households"
25.09975,91.43781667,NA,NA,NA,NA,"All Households"
25.09975,91.43781667,NA,NA,NA,NA,"All Households"
25.10168333,91.43706667,NA,NA,NA,NA,"All Households"
25.1008,91.43673333,NA,NA,NA,NA,"All Households"
25.10061667,91.4369,NA,NA,NA,NA,"All Households"
25.10133333,91.43491667,NA,NA,NA,NA,"All Households"
25.10155,91.4394,NA,NA,NA,NA,"All Households"
25.10051667,91.43245,NA,NA,NA,NA,"All Households"
25.10041667,91.43126667,NA,NA,NA,NA,"All Households"
25.10133333,91.41755,NA,NA,NA,NA,"All Households"
25.09813333,91.17271667,NA,NA,NA,NA,"All Households"
25.09806667,91.17278333,NA,NA,NA,NA,"All Households"
25.09756667,91.17211667,NA,NA,NA,NA,"All Households"
25.09781667,91.17213333,NA,NA,NA,NA,"All Households"
25.09773333,91.17186667,NA,NA,NA,NA,"All Households"
25.09773333,91.17156667,NA,NA,NA,NA,"All Households"
25.09725,91.16898333,NA,NA,NA,NA,"All Households"
25.09678333,91.1694,NA,NA,NA,NA,"All Households"
25.09728333,91.16948333,NA,NA,NA,NA,"All Households"
25.09716667,91.1686,NA,NA,NA,NA,"All Households"
24.69285,91.71691667,NA,NA,NA,NA,"All Households"
24.68933333,91.70093333,NA,NA,NA,NA,"All Households"
24.69175,91.71608333,NA,NA,NA,NA,"All Households"
24.69301667,91.71381667,NA,NA,NA,NA,"All Households"
24.90835,92.14608333,NA,NA,NA,NA,"All Households"
24.90801667,92.14755,NA,NA,NA,NA,"All Households"
24.90881667,92.14753333,NA,NA,NA,NA,"All Households"
24.90988333,92.1467,NA,NA,NA,NA,"All Households"
24.91035,92.14701667,NA,NA,NA,NA,"All Households"
24.9092,92.1465,NA,NA,NA,NA,"All Households"
24.90915,92.14876667,NA,NA,NA,NA,"All Households"
24.90931667,92.14808333,NA,NA,NA,NA,"All Households"
24.91081667,92.14696667,NA,NA,NA,NA,"All Households"
24.91058333,92.14715,NA,NA,NA,NA,"All Households"
24.91016667,92.14781667,NA,NA,NA,NA,"All Households"
24.75511667,91.69935,NA,NA,NA,NA,"All Households"
24.75568333,91.70008333,NA,NA,NA,NA,"All Households"
24.75266667,91.68396667,NA,NA,NA,NA,"All Households"
24.75433333,91.70166667,NA,NA,NA,NA,"All Households"
24.74408333,91.92645,NA,NA,NA,NA,"All Households"
24.74381667,91.92641667,NA,NA,NA,NA,"All Households"
24.74451667,91.92791667,NA,NA,NA,NA,"All Households"
24.74368333,91.9261,NA,NA,NA,NA,"All Households"
24.74396667,91.92405,NA,NA,NA,NA,"All Households"
24.74446667,91.92693333,NA,NA,NA,NA,"All Households"
24.74478333,91.92605,NA,NA,NA,NA,"All Households"
24.74388333,91.92558333,NA,NA,NA,NA,"All Households"
24.74415,91.924,NA,NA,NA,NA,"All Households"
24.72588333,92.0354,NA,NA,NA,NA,"All Households"
24.72535,92.03543333,NA,NA,NA,NA,"All Households"
24.72518333,92.0355,NA,NA,NA,NA,"All Households"
24.71921667,92.03908333,NA,NA,NA,NA,"All Households"
24.72366667,92.03525,NA,NA,NA,NA,"All Households"
24.72305,92.035,NA,NA,NA,NA,"All Households"
24.72385,92.03588333,NA,NA,NA,NA,"All Households"
24.72315,92.03653333,NA,NA,NA,NA,"All Households"
24.7195,92.03378333,NA,NA,NA,NA,"All Households"
24.7205,92.03895,NA,NA,NA,NA,"All Households"
24.72143333,92.03296667,NA,NA,NA,NA,"All Households"
25.17553333,91.95088333,NA,NA,NA,NA,"All Households"
25.17518333,91.95016667,NA,NA,NA,NA,"All Households"
25.17535,91.94755,NA,NA,NA,NA,"All Households"
25.17513333,91.94598333,NA,NA,NA,NA,"All Households"
25.1756,91.94665,NA,NA,NA,NA,"All Households"
25.17538333,91.95225,NA,NA,NA,NA,"All Households"
25.17611667,91.95465,NA,NA,NA,NA,"All Households"
25.17611667,91.95465,NA,NA,NA,NA,"All Households"
25.17541667,91.95711667,NA,NA,NA,NA,"All Households"
25.17511667,91.9584,NA,NA,NA,NA,"All Households"
25.1755,91.9581,NA,NA,NA,NA,"All Households"
25.1755,91.9581,NA,NA,NA,NA,"All Households"
25.12271667,92.11551667,NA,NA,NA,NA,"All Households"
25.13025,92.11111667,NA,NA,NA,NA,"All Households"
25.13056667,92.10965,NA,NA,NA,NA,"All Households"
25.13056667,92.10965,NA,NA,NA,NA,"All Households"
25.13238333,92.10781667,NA,NA,NA,NA,"All Households"
25.13118333,92.11208333,NA,NA,NA,NA,"All Households"
25.13023333,92.11283333,NA,NA,NA,NA,"All Households"
25.00105,92.33516667,NA,NA,NA,NA,"All Households"
24.9875,92.3339,NA,NA,NA,NA,"All Households"
25.00165,92.33293333,NA,NA,NA,NA,"All Households"
24.99996667,92.33588333,NA,NA,NA,NA,"All Households"
24.99726667,92.34008333,NA,NA,NA,NA,"All Households"
24.9971,92.33986667,NA,NA,NA,NA,"All Households"
24.99226667,92.34046667,NA,NA,NA,NA,"All Households"
24.99386667,92.34013333,NA,NA,NA,NA,"All Households"
24.99878333,92.33603333,NA,NA,NA,NA,"All Households"
24.99435,92.34181667,NA,NA,NA,NA,"All Households"
24.99245,92.3395,NA,NA,NA,NA,"All Households"
24.9142,91.95601667,NA,NA,NA,NA,"All Households"
24.9142,91.95601667,NA,NA,NA,NA,"All Households"
24.9153,91.95371667,NA,NA,NA,NA,"All Households"
24.91265,91.95141667,NA,NA,NA,NA,"All Households"
24.91178333,91.95208333,NA,NA,NA,NA,"All Households"
24.91275,91.95795,NA,NA,NA,NA,"All Households"
24.91275,91.95795,NA,NA,NA,NA,"All Households"
24.91028333,91.95323333,NA,NA,NA,NA,"All Households"
24.91301667,91.9537,NA,NA,NA,NA,"All Households"
24.92186667,91.8716,NA,NA,NA,NA,"All Households"
24.9198,91.873,NA,NA,NA,NA,"All Households"
24.92043333,91.8727,NA,NA,NA,NA,"All Households"
24.92266667,91.85093333,NA,NA,NA,NA,"All Households"
24.92043333,91.8727,NA,NA,NA,NA,"All Households"
24.92045,91.87111667,NA,NA,NA,NA,"All Households"
24.92123333,91.87166667,NA,NA,NA,NA,"All Households"
24.92138333,91.87128333,NA,NA,NA,NA,"All Households"
24.92335,91.87055,NA,NA,NA,NA,"All Households"
24.44413333,89.82578333,NA,NA,NA,NA,"All Households"
24.44486667,89.82693333,NA,NA,NA,NA,"All Households"
24.44616667,89.82666667,NA,NA,NA,NA,"All Households"
24.44718333,89.8265,NA,NA,NA,NA,"All Households"
24.44686667,89.82506667,NA,NA,NA,NA,"All Households"
24.44743333,89.82506667,NA,NA,NA,NA,"All Households"
24.44565,89.824,NA,NA,NA,NA,"All Households"
24.44598333,89.82353333,NA,NA,NA,NA,"All Households"
24.4598,90.06908333,NA,NA,NA,NA,"All Households"
24.45983333,90.06858333,NA,NA,NA,NA,"All Households"
24.45693333,90.06483333,NA,NA,NA,NA,"All Households"
24.45748333,90.0647,NA,NA,NA,NA,"All Households"
24.45575,90.0638,NA,NA,NA,NA,"All Households"
24.45483333,90.05098333,NA,NA,NA,NA,"All Households"
24.55633333,89.88411667,NA,NA,NA,NA,"All Households"
24.55588333,89.88335,NA,NA,NA,NA,"All Households"
24.5546,89.88446667,NA,NA,NA,NA,"All Households"
24.55548333,89.8841,NA,NA,NA,NA,"All Households"
24.55555,89.88501667,NA,NA,NA,NA,"All Households"
24.37156667,90.05345,NA,NA,NA,NA,"All Households"
24.37578333,90.05468333,NA,NA,NA,NA,"All Households"
24.37748333,90.05405,NA,NA,NA,NA,"All Households"
24.37783333,90.05256667,NA,NA,NA,NA,"All Households"
24.37721667,90.05385,NA,NA,NA,NA,"All Households"
24.37216667,90.05235,NA,NA,NA,NA,"All Households"
24.37216667,90.05235,NA,NA,NA,NA,"All Households"
24.56983333,90.02176667,NA,NA,NA,NA,"All Households"
24.56846667,90.02055,NA,NA,NA,NA,"All Households"
24.56928333,90.02146667,NA,NA,NA,NA,"All Households"
24.56765,90.02005,NA,NA,NA,NA,"All Households"
24.6561,89.88761667,NA,NA,NA,NA,"All Households"
24.65855,89.88655,NA,NA,NA,NA,"All Households"
24.65925,89.88636667,NA,NA,NA,NA,"All Households"
24.66236667,89.88758333,NA,NA,NA,NA,"All Households"
24.66426667,89.88645,NA,NA,NA,NA,"All Households"
24.66383333,89.88578333,NA,NA,NA,NA,"All Households"
24.66241667,89.88448333,NA,NA,NA,NA,"All Households"
24.66203333,89.88963333,NA,NA,NA,NA,"All Households"
24.12836667,90.03386667,NA,NA,NA,NA,"All Households"
24.10841667,89.88503333,NA,NA,NA,NA,"All Households"
24.10738333,89.88645,NA,NA,NA,NA,"All Households"
24.10725,89.88508333,NA,NA,NA,NA,"All Households"
24.10793333,89.88135,NA,NA,NA,NA,"All Households"
